signal,top_n,trend_filter,vol_screen,regime,weight,dates,sel,ctrl,edge,win,worst,p
mom63,10,above50,low_third,,invvol,104,3.214771416096692,4.277744678887503,-1.0629732627908097,48.07692307692308,-15.47516430412849,
mom126,50,above200,low_third,spy_up,invvol,93,2.57813675981899,3.64115909852316,-1.0630223387041695,40.86021505376344,-13.00681802430842,
mom252_s21,30,,low_third,,invvol,105,3.1304322803782156,4.197725115970058,-1.0672928355918436,46.666666666666664,-14.87457406423856,
mom252_s21,20,above200,low_half,spy_up,invvol,93,2.55815685452769,3.625500421375437,-1.067343566847747,46.236559139784944,-14.636794157184637,
mom63,30,above50,low_half,,invvol,101,2.924781558582113,3.9938470053076554,-1.0690654467255427,38.613861386138616,-13.885141959475206,
blend,30,above50,low_third,spy_up,invvol,89,2.2181577471302845,3.2879241138561563,-1.069766366725872,51.68539325842697,-16.572335558223152,
mom252,10,above50,low_third,spy_up,equal,93,2.564073185667899,3.634754009647757,-1.0706808239798578,45.16129032258064,-15.326569124165301,
mom252_s21,20,above200,low_half,spy_up,equal,93,2.553562933416906,3.625500421375437,-1.071937487958531,46.236559139784944,-14.483441661577995,
blend,10,,low_half,spy_up,equal,93,2.5602088522996636,3.634754009647757,-1.0745451573480933,47.31182795698925,-12.138705526068232,
blend,10,above200,low_half,spy_up,equal,93,2.5602088522996636,3.634754009647757,-1.0745451573480933,47.31182795698925,-12.138705526068232,
mom252_s21,30,above50,low_third,,equal,97,2.5851359422038342,3.662872024428989,-1.0777360822251547,45.36082474226804,-15.911586269690526,
mom252,30,above50,low_third,,invvol,97,2.584918981066308,3.662872024428989,-1.077953043362681,47.42268041237113,-16.572335558223152,
mom252_s21,30,above50,low_third,spy_up,equal,89,2.207227341236298,3.2879241138561563,-1.0806967726198589,47.19101123595505,-15.911586269690526,
mom252,30,above50,low_third,spy_up,equal,89,2.2063689215651565,3.2879241138561563,-1.0815551922909996,47.19101123595505,-15.911586269690526,
blend,10,above200,low_half,spy_up,invvol,93,2.5490600168380264,3.634754009647757,-1.0856939928097304,46.236559139784944,-12.461808126546911,
blend,10,,low_half,spy_up,invvol,93,2.5490600168380264,3.634754009647757,-1.0856939928097304,46.236559139784944,-12.461808126546911,
blend,30,above50,low_half,spy_up,invvol,92,2.4440429651987894,3.5301172350739876,-1.0860742698751968,42.391304347826086,-10.689400719418387,
mom252,20,,low_third,spy_up,equal,93,2.53821825208867,3.625500421375437,-1.087282169286767,48.38709677419355,-14.390518241917599,
mom252,20,above200,low_third,,equal,104,2.9442201605739386,4.03825793150059,-1.0940377709266518,47.11538461538461,-14.098932366820394,
mom252,20,above200,low_third,spy_up,equal,93,2.530525889060243,3.625500421375437,-1.0949745323151934,48.38709677419355,-14.098932366820394,
mom252,10,above50,low_third,spy_up,invvol,93,2.5372420467596166,3.634754009647757,-1.0975119628881398,46.236559139784944,-15.406097592959725,
mom252_s21,20,,low_third,,invvol,105,3.125265997176564,4.224185323906812,-1.098919326730248,45.714285714285715,-15.865819589103658,
blend,10,above50,low_third,spy_up,equal,93,2.5351169219852285,3.634754009647757,-1.099637087662528,44.086021505376344,-13.357937731583588,
blend,10,above50,low_third,spy_up,invvol,93,2.5339408080564203,3.634754009647757,-1.100813201591337,46.236559139784944,-13.238070162455237,
mom252_s21,30,above50,low_third,,invvol,97,2.561578716670373,3.662872024428989,-1.1012933077586151,46.391752577319586,-16.572335558223156,
mom252_s21,20,above200,low_third,,invvol,104,2.935069464407958,4.03825793150059,-1.1031884670926326,44.230769230769226,-14.986596702432095,
mom63,10,above50,low_half,,invvol,104,3.1729594201522624,4.277744678887503,-1.1047852587352394,43.269230769230774,-10.639054262167798,
mom252_s21,30,above50,low_third,spy_up,invvol,89,2.1809195318394887,3.2879241138561563,-1.1070045820166674,47.19101123595505,-16.572335558223156,
blend,30,above50,low_half,,equal,101,2.8844547014982838,3.9938470053076554,-1.1093923038093718,40.5940594059406,-10.200709516971235,
mom252_s21,20,,low_half,,equal,105,3.114656522879853,4.224185323906812,-1.1095288010269593,47.61904761904761,-14.483441661577995,
mom252,30,above50,low_third,spy_up,invvol,89,2.178178731902976,3.2879241138561563,-1.1097453819531813,47.19101123595505,-16.572335558223152,
blend,20,above50,low_third,,equal,101,2.8341451127872035,3.9441864062755037,-1.1100412934882997,43.56435643564357,-13.848854701545758,
mom63,10,above50,low_half,,equal,104,3.166363638079735,4.277744678887503,-1.111381040807767,43.269230769230774,-10.521164909879232,
blend,10,,low_third,,equal,105,3.1234095401072257,4.236315033867098,-1.1129054937598721,43.80952380952381,-13.357937731583588,
blend,10,above200,low_third,,equal,105,3.1234095401072257,4.236315033867098,-1.1129054937598721,43.80952380952381,-13.357937731583588,
mom252,10,above50,low_third,,equal,104,3.1638098703809097,4.277744678887503,-1.113934808506592,45.19230769230769,-15.326569124165301,
mom126,10,above50,low_third,,equal,104,3.1602731266588684,4.277744678887503,-1.1174715522286336,43.269230769230774,-13.035048504025887,
mom252_s21,20,,low_half,,invvol,105,3.1024112154759944,4.224185323906812,-1.1217741084308182,46.666666666666664,-14.636794157184637,
mom252,20,,low_third,spy_up,invvol,93,2.5009802293890693,3.625500421375437,-1.1245201919863674,48.38709677419355,-14.765226849885952,
mom252,20,,low_third,,equal,105,3.0992026077897896,4.224185323906812,-1.124982716117023,47.61904761904761,-14.390518241917599,
blend,20,above50,low_third,spy_up,equal,91,2.3333400726845075,3.46227229754449,-1.1289322248599831,45.05494505494506,-13.848854701545758,
blend,10,above200,low_third,,invvol,105,3.1058985990759975,4.236315033867098,-1.1304164347910997,43.80952380952381,-13.238070162455237,
blend,10,,low_third,,invvol,105,3.1058985990759975,4.236315033867098,-1.1304164347910997,43.80952380952381,-13.238070162455237,
blend,20,above50,low_third,,invvol,101,2.8098251335194986,3.9441864062755037,-1.1343612727560037,42.57425742574257,-14.035206681274879,
mom126,10,above50,low_third,spy_up,equal,93,2.498964398483031,3.634754009647757,-1.135789611164726,44.086021505376344,-13.035048504025887,
mom252,20,above200,low_third,spy_up,invvol,93,2.489124879883496,3.625500421375437,-1.136375541491941,48.38709677419355,-14.52525350701402,
blend,30,above50,low_half,,invvol,101,2.8570588002149777,3.9938470053076554,-1.1367882050926779,40.5940594059406,-10.689400719418387,
mom252,20,above200,low_half,spy_up,equal,93,2.487288092450586,3.625500421375437,-1.1382123289248516,45.16129032258064,-14.05199260851493,
mom252_s21,30,above50,low_half,spy_up,equal,92,2.391171467926419,3.5301172350739876,-1.1389457671475676,44.565217391304344,-12.847405085772024,
mom63,20,above50,low_third,,equal,101,2.803268516453894,3.9441864062755037,-1.1409178898216092,44.554455445544555,-15.186456972178702,
mom126,10,above50,low_third,,invvol,104,3.136630269938545,4.277744678887503,-1.141114408948957,42.30769230769231,-13.009117605206411,
mom252,20,above200,low_half,spy_up,invvol,93,2.484181526195282,3.625500421375437,-1.1413188951801556,45.16129032258064,-14.2937628202291,
mom252,20,above200,low_third,,invvol,104,2.894765150530691,4.03825793150059,-1.1434927809698994,47.11538461538461,-14.52525350701402,
mom252,10,above50,low_third,,invvol,104,3.126895904052508,4.277744678887503,-1.150848774834994,46.15384615384615,-15.406097592959725,
mom252_s21,20,above50,low_third,,equal,101,2.7911452022955285,3.9441864062755037,-1.1530412039799744,43.56435643564357,-13.983994740588853,
mom126,10,above50,low_third,spy_up,invvol,93,2.4813704227136744,3.634754009647757,-1.153383586934083,43.01075268817204,-13.009117605206411,
mom252,20,,low_half,spy_up,equal,93,2.4721064849815253,3.625500421375437,-1.1533939363939119,45.16129032258064,-14.05199260851493,
blend,20,above50,low_third,spy_up,invvol,91,2.3073113208753546,3.46227229754449,-1.1549609766691349,43.956043956043956,-14.035206681274879,
mom252,20,,low_half,spy_up,invvol,93,2.467156951511633,3.625500421375437,-1.1583434698638044,45.16129032258064,-14.2937628202291,
mom63,20,above50,low_third,,invvol,101,2.7854312781093156,3.9441864062755037,-1.1587551281661874,45.54455445544555,-15.940277582357481,
mom252_s21,30,above50,low_half,spy_up,invvol,92,2.3678942749223864,3.5301172350739876,-1.1622229601515999,42.391304347826086,-13.035936699710746,
mom126_s21,20,above50,low_third,,equal,101,2.7814421525520707,3.9441864062755037,-1.1627442537234327,45.54455445544555,-13.110479826771618,
blend,10,above200,low_half,,equal,105,3.0733286035705016,4.236315033867098,-1.1629864302965953,45.714285714285715,-12.138705526068232,
blend,10,,low_half,,equal,105,3.0733286035705016,4.236315033867098,-1.1629864302965953,45.714285714285715,-12.138705526068232,
blend,20,above50,low_half,spy_up,equal,92,2.381584622151973,3.5503143019512997,-1.168729679799326,43.47826086956522,-11.06744926293604,
blend,20,,low_half,spy_up,equal,93,2.4565371478566327,3.625500421375437,-1.1689632735188038,41.935483870967744,-12.074293531074884,
blend,20,above200,low_half,spy_up,equal,93,2.4565371478566327,3.625500421375437,-1.1689632735188038,41.935483870967744,-12.074293531074884,
mom252_s21,20,above50,low_third,spy_up,equal,91,2.2890923270086465,3.46227229754449,-1.1731799705358437,43.956043956043956,-13.983994740588853,
mom252,20,,low_third,,invvol,105,3.05086656719455,4.224185323906812,-1.1733187567122625,47.61904761904761,-14.765226849885952,
mom63,20,above50,low_third,spy_up,equal,91,2.2859739525740306,3.46227229754449,-1.1762983449704592,45.05494505494506,-15.186456972178702,
blend,10,,low_half,,invvol,105,3.0569733883753227,4.236315033867098,-1.179341645491774,44.761904761904766,-12.461808126546911,
blend,10,above200,low_half,,invvol,105,3.0569733883753227,4.236315033867098,-1.179341645491774,44.761904761904766,-12.461808126546911,
blend,10,above50,low_third,,equal,104,3.0965910037467888,4.277744678887503,-1.1811536751407135,43.269230769230774,-13.357937731583588,
mom126_s21,20,above50,low_third,,invvol,101,2.7629348907463593,3.9441864062755037,-1.1812515155291434,45.54455445544555,-13.365298222988969,
mom252_s21,20,above200,low_half,,equal,105,3.0415985622192965,4.224185323906812,-1.182586761687516,45.714285714285715,-14.483441661577995,
mom252,30,above50,low_half,spy_up,equal,92,2.3468389611381957,3.5301172350739876,-1.1832782739357908,43.47826086956522,-13.009796744686804,
blend,10,above50,low_third,,invvol,104,3.093558896770145,4.277744678887503,-1.1841857821173574,45.19230769230769,-13.238070162455237,
mom252_s21,20,above200,low_half,,invvol,105,3.034327502106885,4.224185323906812,-1.1898578217999274,45.714285714285715,-14.636794157184637,
blend,20,above50,low_half,spy_up,invvol,92,2.35846878001901,3.5503143019512997,-1.1918455219322899,42.391304347826086,-11.355040939781508,
mom63,20,above50,low_third,spy_up,invvol,91,2.2698803274477504,3.46227229754449,-1.1923919700967396,46.15384615384615,-15.940277582357481,
blend,20,,low_half,spy_up,invvol,93,2.4330765734246897,3.625500421375437,-1.192423847950747,41.935483870967744,-11.913480624816408,
blend,20,above200,low_half,spy_up,invvol,93,2.4330765734246897,3.625500421375437,-1.192423847950747,41.935483870967744,-11.913480624816408,
mom252,20,,low_half,,equal,105,3.025551231873651,4.224185323906812,-1.1986340920331613,44.761904761904766,-14.05199260851493,
mom252_s21,20,above50,low_third,,invvol,101,2.742277098501341,3.9441864062755037,-1.2019093077741625,43.56435643564357,-14.188406683337151,
mom252,20,,low_half,,invvol,105,3.0102672216377404,4.224185323906812,-1.213918102269071,44.761904761904766,-14.2937628202291,
blend,10,above50,low_half,,invvol,104,3.0632983122105455,4.277744678887503,-1.2144463666769567,44.230769230769226,-12.461808126546911,
mom126_s21,20,above50,low_third,spy_up,equal,91,2.247424718818274,3.46227229754449,-1.214847578726216,46.15384615384615,-13.110479826771618,
mom252,30,above50,low_half,spy_up,invvol,92,2.31486515851937,3.5301172350739876,-1.215252076554617,43.47826086956522,-13.30777031911689,
mom252,20,above200,low_half,,equal,105,3.0080528642470883,4.224185323906812,-1.216132459659724,44.761904761904766,-14.05199260851493,
blend,10,above50,low_half,,equal,104,3.0614742312513608,4.277744678887503,-1.216270447636142,45.19230769230769,-12.138705526068232,
mom252_s21,30,above50,low_half,,equal,101,2.7744440636920187,3.9938470053076554,-1.2194029416156362,41.584158415841586,-12.847405085772024,
mom252_s21,20,above50,low_third,spy_up,invvol,91,2.240667982096687,3.46227229754449,-1.2216043154478036,43.956043956043956,-14.188406683337151,
mom126_s21,20,above50,low_third,spy_up,invvol,91,2.2377891474817453,3.46227229754449,-1.2244831500627444,46.15384615384615,-13.365298222988969,
mom252,10,above200,low_third,spy_up,equal,93,2.4092142690564944,3.634754009647757,-1.2255397405912625,46.236559139784944,-19.85269735651245,
mom252,10,,low_third,spy_up,equal,93,2.4078764935614694,3.634754009647757,-1.2268775160862877,46.236559139784944,-19.85269735651245,
blend,20,above50,low_half,,equal,102,2.789160274220499,4.018872193498009,-1.2297119192775086,42.15686274509804,-11.06744926293604,
blend,20,above200,low_half,,equal,105,2.9929041635977374,4.224185323906812,-1.231281160309074,41.904761904761905,-12.074293531074884,
blend,20,,low_half,,equal,105,2.9929041635977374,4.224185323906812,-1.231281160309074,41.904761904761905,-12.074293531074884,
mom252,20,above200,low_half,,invvol,105,2.992525330634819,4.224185323906812,-1.231659993271993,44.761904761904766,-14.2937628202291,
mom252_s21,30,above50,low_half,,invvol,101,2.7604305818124395,3.9938470053076554,-1.2334164234952159,39.603960396039604,-13.035936699710746,
mom252,30,above50,low_half,,equal,101,2.753875439565314,3.9938470053076554,-1.2399715657423411,40.5940594059406,-13.009796744686804,
mom252,20,above50,low_third,,equal,101,2.703676700167044,3.9441864062755037,-1.2405097061084585,47.524752475247524,-14.481495904409828,
mom252_s21,10,above50,low_half,spy_up,invvol,93,2.3937348149461863,3.634754009647757,-1.2410191947015707,45.16129032258064,-16.755214360875705,
blend,20,above50,low_half,,invvol,102,2.7738140886662332,4.018872193498009,-1.2450581048317744,41.17647058823529,-11.355040939781508,
blend,20,above200,low_half,,invvol,105,2.968329136604576,4.224185323906812,-1.255856187302237,41.904761904761905,-11.913480624816408,
blend,20,,low_half,,invvol,105,2.968329136604576,4.224185323906812,-1.255856187302237,41.904761904761905,-11.913480624816408,
mom252,10,,low_third,spy_up,invvol,93,2.3783288389627457,3.634754009647757,-1.2564251706850116,47.31182795698925,-19.92876487144677,
mom252,10,above200,low_third,spy_up,invvol,93,2.378281995230816,3.634754009647757,-1.2564720144169417,47.31182795698925,-19.92876487144677,
mom252,30,above50,low_half,,invvol,101,2.730070711873086,3.9938470053076554,-1.2637762934345695,40.5940594059406,-13.30777031911689,
mom252,20,above50,low_third,spy_up,equal,91,2.189870255202794,3.46227229754449,-1.2724020423416957,48.35164835164835,-14.481495904409828,
mom252_s21,10,above50,low_half,spy_up,equal,93,2.362329817162543,3.634754009647757,-1.2724241924852142,40.86021505376344,-16.55760790466145,
mom252,10,,low_third,,equal,105,2.963276219919494,4.236315033867098,-1.2730388139476032,45.714285714285715,-19.85269735651245,
mom252_s21,10,,low_half,,equal,105,2.9579888910415764,4.236315033867098,-1.2783261428255204,42.857142857142854,-17.155623675949645,
mom252_s21,10,,low_half,spy_up,equal,93,2.3413809264052623,3.634754009647757,-1.2933730832424943,43.01075268817204,-17.155623675949645,
mom252,20,above50,low_third,,invvol,101,2.650228916970959,3.9441864062755037,-1.2939574893045447,47.524752475247524,-14.762356878688882,
mom252_s21,10,,low_half,,invvol,105,2.9370907133566235,4.236315033867098,-1.2992243205104737,41.904761904761905,-17.758570253035554,
mom252_s21,10,,low_half,spy_up,invvol,93,2.334164338821718,3.634754009647757,-1.3005896708260383,41.935483870967744,-17.758570253035554,
mom252_s21,20,above50,low_half,spy_up,equal,92,2.241202429065792,3.5503143019512997,-1.3091118728855078,40.21739130434783,-14.175856609016282,
mom252_s21,20,above50,low_half,spy_up,invvol,92,2.2387836063176834,3.5503143019512997,-1.3115306956336164,41.30434782608695,-14.478577080065419,
mom252,10,,low_third,,invvol,105,2.9227024313258,4.236315033867098,-1.3136126025412973,46.666666666666664,-19.92876487144677,
mom252,10,above200,low_third,,equal,105,2.9219405231054285,4.236315033867098,-1.3143745107616682,45.714285714285715,-19.85269735651245,
mom252,20,above50,low_half,spy_up,equal,92,2.2264324920432905,3.5503143019512997,-1.3238818099080096,41.30434782608695,-13.763654165660933,
mom252,20,above50,low_half,spy_up,invvol,92,2.2244101188442533,3.5503143019512997,-1.3259041831070468,41.30434782608695,-13.869932590044009,
mom252,20,above50,low_third,spy_up,invvol,91,2.131718247691007,3.46227229754449,-1.3305540498534825,48.35164835164835,-14.762356878688882,
mom252_s21,10,above200,low_half,spy_up,equal,93,2.2925023535056916,3.634754009647757,-1.3422516561420654,43.01075268817204,-17.155623675949645,
mom252_s21,10,above200,low_half,spy_up,invvol,93,2.291627647224833,3.634754009647757,-1.3431263624229235,41.935483870967744,-17.758570253035554,
mom252_s21,20,above50,low_half,,equal,102,2.6694180632220887,4.018872193498009,-1.3494541302759198,39.21568627450981,-14.175856609016282,
mom252_s21,20,above50,low_half,,invvol,102,2.6677836744499146,4.018872193498009,-1.3510885190480926,40.19607843137255,-14.478577080065419,
mom252_s21,10,above50,low_half,,invvol,104,2.91939788001066,4.277744678887503,-1.3583467988768432,44.230769230769226,-16.755214360875705,
mom252,10,above200,low_third,,invvol,105,2.8777599981759097,4.236315033867098,-1.3585550356911882,46.666666666666664,-19.92876487144677,
mom252,20,above50,low_half,,equal,102,2.6494915951125266,4.018872193498009,-1.3693805983854825,40.19607843137255,-13.763654165660933,
mom252,20,above50,low_half,,invvol,102,2.649488136697251,4.018872193498009,-1.3693840568007571,41.17647058823529,-13.869932590044009,
mom252_s21,10,above200,low_half,,equal,105,2.86426759940067,4.236315033867098,-1.3720474344664266,42.857142857142854,-17.155623675949645,
mom252_s21,10,above50,low_half,,equal,104,2.8936166472173084,4.277744678887503,-1.3841280316701934,41.34615384615385,-16.55760790466145,
mom252_s21,10,above200,low_half,,invvol,105,2.8409098372313655,4.236315033867098,-1.3954051966357317,41.904761904761905,-17.758570253035554,
mom252,10,,low_half,spy_up,equal,93,2.1960935492801945,3.634754009647757,-1.4386604603675612,40.86021505376344,-18.013102138959802,
mom252,10,above200,low_half,spy_up,equal,93,2.1960935492801945,3.634754009647757,-1.4386604603675612,40.86021505376344,-18.013102138959802,
mom252,10,,low_half,spy_up,invvol,93,2.171905589118693,3.634754009647757,-1.4628484205290633,41.935483870967744,-18.672897274858634,
mom252,10,above200,low_half,spy_up,invvol,93,2.171905589118693,3.634754009647757,-1.4628484205290633,41.935483870967744,-18.672897274858634,
mom252,10,,low_half,,equal,105,2.753396341586423,4.236315033867098,-1.482918692280675,40.95238095238095,-18.013102138959802,
mom252,10,above50,low_half,spy_up,invvol,93,2.143414589857897,3.634754009647757,-1.4913394197898597,39.784946236559136,-17.472370555890983,
mom252,10,above50,low_half,spy_up,equal,93,2.1330161493562922,3.634754009647757,-1.5017378602914644,36.55913978494624,-16.820392756616073,
mom252,10,,low_half,,invvol,105,2.7266246217710073,4.236315033867098,-1.5096904120960895,41.904761904761905,-18.672897274858634,
mom252,10,above200,low_half,,equal,105,2.7177337949259766,4.236315033867098,-1.518581238941121,40.95238095238095,-18.013102138959802,
mom252,10,above200,low_half,,invvol,105,2.6870461610652594,4.236315033867098,-1.549268872801838,41.904761904761905,-18.672897274858634,
mom252,10,above50,low_half,,invvol,104,2.6754376723926847,4.277744678887503,-1.602307006494818,39.42307692307692,-17.472370555890983,
mom252,10,above50,low_half,,equal,104,2.666840887175368,4.277744678887503,-1.610903791712134,36.53846153846153,-16.820392756616073,
